StartDate,EndDate,Progress,Duration__in_seconds_,Finished,RecordedDate,DistributionChannel,UserLanguage,Consent2,Q1,Q2,Q3,Q4_1,Q5_1,Q6a,Q6b,Q6b_5_TEXT,Q7,Q8,Q8_5_TEXT,Q9,Q9_5_TEXT,Q10,Q10_5_TEXT,Q11,Q11_5_TEXT,Q12_1,Q12_2,Q12_3,Q12_4,Q12_5,Q12_6,Q12_7,Q12_5_TEXT,Q13_1,Q13_2,Q13_3,Q13_4,Q14_1,Q14_2,Q14_3,Q14_4,Q15_1,Q15_2,Q15_3,Q15_4,Q15_5,Q15_6,Q15_7,Q16,Q17,Q18,Q19,Q20,Q21,Q22a_1,Q22a_2,Q22a_3,Q22b,Q23,Q23_5_TEXT,Q24,Q25,Q26,Q27,Q27_4_TEXT,Q28,Q29,Q30,Q31_1,Q31_2,Q31_3,Q31_4,Q31_5,Q31_6,Q32_1,Q32_2,Q32_3,Q32_4,Q32_5,Q32_6,Q32_7,Q32_8,Q32_9,Q33a_1,Q33a_2,Q33a_3,Q33a_4,Q33a_5,Q33a_6,Q80_1,Q80_2,Q80_3,Q80_4,Q80_5,Q80_6,Q34_1,Q34_2,Q34_3,Q34_4,Q34_5,Q35_1,Q35_2,Q35_3,Q35_4,Q35_5,Q35_6,Q35a,Q35b,Q35c,Q35d,Q35e,Q35f,Q35g,Q35h,Q35i,Q35j,Q35k,Q35l,Q36,Q36_7_TEXT,Q38,Q38_4_TEXT,Q39,Q40,Q40_12_TEXT,Q41,Q42,Q43,Q44,Q45,Q46,Q48,Social,Private,Public,Control,yob,gender,FSA,PR,FED2013,CSD,PCtype,FEDENAME,CSDNAME,CSDTYPE,LANDAREA,pop_2021,pop_density,geo_good
2022-05-19T15:01:19Z,2022-05-19T16:06:02Z,100,3882,1,2022-05-19T16:06:03Z,anonymous,EN,1,4,2,To make gas prices to go down and inflation to stop.,10,10,1,2,,1,2,,NA,,NA,,NA,,1,NA,NA,NA,NA,NA,NA,,NA,100,0,0,100,NA,NA,NA,3,3,3,3,3,3,3,3,3,3,3,3,3,4,1,1,3,3,,1,1,2,1,,2,2000,2,11,11,11,1,5,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,100,100,100,100,100,11,11,11,11,11,11,,So more people have a place to live,,So more people can have a place to live more affordable,,So people have choices where they live,,So more people have a place to live,,So we can have more houses for families,,So its more affordable,4,,2,,6,4,,3,99000,NA,2,1,2,5,1,NA,NA,NA,1963,2,L9P,35,35085,3518029,1,Pickering--Uxbridge,Uxbridge,TP,420.5191,21556,51.26045404358565,1
2022-05-19T16:34:35Z,2022-05-19T16:44:17Z,100,582,1,2022-05-19T16:44:18Z,anonymous,EN,1,1,3,Reducing poverty,9,9,1,1,,1,3,,NA,,NA,,NA,,NA,1,NA,1,NA,NA,NA,,93,3,100,7,0,88,100,4,2,2,2,2,2,2,2,2,2,1,2,3,3,1,3,1,4,2,,1,1,1,2,,2,500,2,1,1,1,1,1,1,1,1,5,10,1,7,12,11,1,11,12,8,12,11,11,1,11,9,11,1,1,0,0,0,0,0,11,11,11,11,12,12,,it help providing housing,,Same answer to previous question,,Same answer to previous question,,Same answer to previous question,,,,,3,,1,,7,5,,1,19000,NA,6,2,1,1,NA,NA,1,NA,1962,1,K1Z,35,35079,3506008,1,Ottawa West--Nepean,Ottawa,CV,2788.1967,1017449,364.91292023980947,1
2022-05-24T10:40:59Z,2022-05-24T10:45:27Z,100,267,1,2022-05-24T10:45:27Z,anonymous,EN,1,2,2,Housing Prices,8,9,1,4,,2,4,,NA,,NA,,NA,,NA,1,NA,NA,NA,NA,NA,,63,77,19,79,100,NA,NA,63,2,3,3,3,2,3,4,3,3,3,2,2,3,3,2,3,2,4,,2,2,2,2,,2,150,3,4,3,5,9,6,7,5,2,10,3,3,11,10,9,5,1,5,9,4,2,8,7,10,9,3,11,12,75,25,100,25,75,6,8,5,8,11,10,,,,Because it could provide more housing in the area.,It wouldn go well with the rest f bif buildings.,,,Because it could provide more housing in the area.,,Because it could provide more housing in the area.,,Because it could provide more housing in the area.,1,,1,,9,2,,1,30000,NA,1,1,4,2,NA,NA,1,NA,1998,1,M2R,35,35118,3520005,1,York Centre,Toronto,C,631.0983,2794356,4427.766641108049,1
2022-05-26T08:37:17Z,2022-05-26T09:14:10Z,100,2213,1,2022-05-26T09:14:10Z,anonymous,EN,1,3,3,Rent control,8,10,1,3,,1,3,,NA,,NA,,NA,,1,1,NA,NA,NA,NA,NA,,0,0,100,NA,NA,NA,100,NA,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,3,3,2,,1,1,1,2,,2,1400,3,11,9,3,1,1,1,10,1,2,3,2,2,7,1,8,11,10,11,9,11,2,10,6,10,11,7,11,50,75,50,50,75,11,2,2,2,9,9,,Low enough that people in area stiil have yaed light.,"They tower over the neighbours homes and yard, reducing privacy for them.",,Same as above,,Reduces your neighbourhood and is an eyesore.,,,,,Affordable for regular working people with regular jobs,1,,1,,7,1,,1,45000,NA,2,1,2,4,NA,NA,1,NA,1961,1,L2P,35,35089,3526053,1,St. Catharines,St. Catharines,CY,96.1956,136803,1422.1336526826592,1
2022-05-22T03:03:12Z,2022-05-22T03:10:54Z,100,461,1,2022-05-22T03:10:54Z,anonymous,EN,1,1,1,Da odsp funding,10,10,2,NA,,1,1,,NA,,NA,,NA,,1,NA,NA,NA,NA,NA,NA,,90,85,89,99,NA,NA,NA,NA,1,1,1,1,1,1,1,3,3,3,3,3,3,1,1,1,1,3,,1,1,1,2,,2,700,1,6,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,NA,1,1,11,11,11,1,1,75,75,75,75,75,11,11,11,11,11,11,,Yes,,Yes,,Yes,,Yes,,Cause,,,3,,2,,5,5,,1,4999,NA,6,2,1,1,1,NA,NA,NA,1992,2,M6J,35,35018,3520005,1,Davenport,Toronto,C,631.0983,2794356,4427.766641108049,1
2022-05-21T07:02:06Z,2022-05-21T07:09:10Z,100,424,1,2022-05-21T07:09:11Z,anonymous,EN,1,3,2,Housing,7,8,1,2,,5,NA,,NA,,2,,NA,,1,NA,NA,1,NA,NA,NA,,4,85,5,2,85,3,4,5,3,3,3,3,3,3,3,2,1,2,3,1,3,4,2,1,2,3,,2,2,5,1,,2,400,2,8,3,2,1,1,1,12,3,12,12,7,12,12,11,10,11,12,10,12,10,2,12,12,12,12,12,12,50,25,50,75,25,9,8,8,8,10,9,,Not enough affordable rentals in our area,,Not enough rentals in our area,,To allow more people to choose where to live,,not sure,,Need more small houses that are affordable,,Not sure,1,,2,,7,4,,2,65000,NA,1,1,2,4,NA,NA,1,NA,1961,2,N8S,35,35116,3537039,1,Windsor--Tecumseh,Windsor,CY,146.0197,229660,1572.8014781567144,1
2022-05-26T09:36:51Z,2022-05-26T10:11:05Z,100,2053,1,2022-05-26T10:11:06Z,anonymous,EN,1,2,2,,NA,6,2,NA,,2,3,,NA,,NA,,NA,,1,NA,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,3,1,3,2,3,2,3,3,2,3,2,NA,NA,2,6,,NA,2,5,2,,2,NA,3,9,7,5,4,2,1,12,12,12,12,12,12,12,12,12,9,9,7,9,9,9,8,8,8,8,8,8,50,25,25,75,75,9,9,9,9,9,9,,It is beautiful building and easy.,,It is nice place and can handle more people.,,I love condominium and 6 storey condominium is beautiful.,,More people will get condominium.,,It is good to give people that chance.,,It is good to give people that chance.,2,,2,,5,5,,NA,30,NA,1,2,2,6,NA,NA,1,NA,1972,2,M6N,35,35120,3520005,1,York South--Weston,Toronto,C,631.0983,2794356,4427.766641108049,1
2022-05-19T15:27:50Z,2022-05-19T15:54:10Z,100,1580,1,2022-05-19T15:54:11Z,anonymous,EN,1,3,3,The rising prices.,1,1,2,NA,,6,NA,,NA,,NA,,NA,,NA,NA,NA,NA,NA,1,NA,,9,NA,29,8,18,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,6,,NA,2,3,2,,2,1300,2,10,6,1,1,1,1,12,12,12,12,12,12,8,8,12,9,12,12,12,12,12,12,12,12,7,9,12,50,0,50,50,100,12,12,12,12,12,12,,,,,,,,,,,,,7,I'm not sure.,2,,5,12,prefer not to answer,1,81000,NA,3,1,2,3,NA,NA,NA,1,1976,2,M1M,35,35098,3520005,1,Scarborough Southwest,Toronto,C,631.0983,2794356,4427.766641108049,1
2022-05-26T07:19:28Z,2022-05-26T07:32:36Z,100,787,1,2022-05-26T07:32:37Z,anonymous,EN,1,2,3,What the government is going to do for senior citizens because costs are going up so much and we are not getting any extra money from the government to help compensate.,10,10,1,1,,1,3,,NA,,NA,,NA,,NA,1,NA,NA,NA,NA,NA,,32,0,91,64,2,5,83,22,2,2,4,2,2,2,2,3,2,2,3,1,3,2,3,3,3,1,,2,2,4,1,,2,890,2,8,1,1,1,1,1,10,6,3,3,3,3,6,9,11,6,11,11,3,10,1,7,6,8,8,10,10,100,100,75,50,75,7,3,6,2,9,7,,"if it was affordable, 6 story building are not bad",too many people for the area.,,,,too many people,,,people should be able to have their own house with a yard so they can raised their children in a good environment.,,semi-detached usually mean a little less expensive and would make it easier for people to buy,1,,1,,9,4,,2,35000,NA,1,1,2,2,1,NA,NA,NA,1951,1,L9Z,35,35099,3543064,1,Simcoe--Grey,Wasaga Beach,T,57.4219,24862,432.970695849493,1
2022-05-26T19:11:10Z,2022-05-26T19:30:45Z,100,1174,1,2022-05-26T19:30:45Z,anonymous,EN,1,2,2,Ethics in government,3,2,2,NA,,3,NA,,2,,NA,,NA,,1,NA,NA,NA,NA,NA,NA,,6,47,39,NA,62,17,56,49,2,3,3,3,3,3,3,2,2,2,2,2,2,4,3,3,3,3,,2,2,2,2,,2,1097,2,9,8,5,1,1,1,9,10,10,11,8,5,9,2,2,8,2,1,3,2,5,1,7,8,2,4,3,50,75,75,75,75,9,10,10,10,10,10,,Ths would allow a lot more choices of houseing.,,This would allow increased services in my neighbourhood.,,This would give more options for quality housing.,,"This would allow more people in my area, which should bring in additional services.",,These are good homes for families.,,These are good homes for families.,2,,1,,9,1,,1,82000,NA,6,2,1,1,NA,NA,1,NA,1971,1,P3E,35,35103,3553005,1,Sudbury,Greater Sudbury / Grand Sudbury,CV,3186.2598,166004,52.09995744854202,1
2022-05-26T14:48:21Z,2022-05-26T14:54:48Z,100,386,1,2022-05-26T14:54:48Z,anonymous,EN,1,3,3,no idea,4,5,2,NA,,4,NA,,NA,,NA,,NA,,NA,NA,NA,NA,NA,NA,1,,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,2,1,NA,4,2,2,2,2,2,2,3,3,3,3,6,,NA,2,3,2,,2,1700,2,5,5,6,1,1,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,25,25,25,25,25,12,12,12,12,12,12,,,,,,,,,,,,,6,,1,,7,1,,1,110589,NA,1,2,5,3,NA,1,NA,NA,1967,1,M6N,35,35120,3520005,1,York South--Weston,Toronto,C,631.0983,2794356,4427.766641108049,1
2022-05-26T12:50:43Z,2022-05-26T12:59:10Z,100,506,1,2022-05-26T12:59:10Z,anonymous,EN,1,1,1,Trudeau is scary and rude,10,10,2,NA,,3,NA,,1,,NA,,NA,,1,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,6,,NA,1,1,1,,1,NA,1,NA,11,11,6,7,3,1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,NA,1,1,1,1,1,1,75,100,100,100,100,2,1,1,1,NA,NA,Idc,,Idk,,Idc,,Idk,,,,,,5,,2,,4,2,,3,81000,NA,6,2,1,1,1,NA,NA,NA,NA,2,K1A,35,35077,3506008,1,Ottawa South,Ottawa,CV,2788.1967,1017449,364.91292023980947,1
2022-05-19T16:42:48Z,2022-05-19T16:48:43Z,100,354,1,2022-05-19T16:48:44Z,anonymous,EN,1,1,1,equality,8,9,1,3,,1,3,,NA,,NA,,NA,,NA,1,NA,NA,NA,NA,NA,,94,80,93,83,90,90,87,84,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,3,,1,1,1,1,,1,3000,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,10,10,10,10,10,10,75,75,75,75,75,12,5,9,10,10,11,,,I prefer natural space,,,Its safe and for families,,no tower i prefer houses,,i not prefer,,,1,,2,,10,2,,1,25000,NA,1,1,NA,3,1,NA,NA,NA,1990,2,,NA,NA,NA,NA,,,,NA,NA,NA,0
2022-05-26T07:44:48Z,2022-05-26T08:01:14Z,100,985,1,2022-05-26T08:01:14Z,anonymous,EN,1,2,2,Rising cost of inflation & affordability,6,6,1,3,,1,6,,NA,,NA,,6,,NA,1,NA,1,NA,NA,NA,,50,1,66,0,11,10,11,10,2,1,4,1,2,3,2,3,2,1,3,3,3,4,3,2,3,2,,3,1,2,1,,2,2500,2,11,9,8,6,1,1,9,8,7,4,6,9,11,11,9,9,11,11,6,6,4,1,6,4,8,11,11,0,100,0,0,100,7,3,6,3,8,8,,Provide affordable housing stip urban sprawl,Like open green space,,,,Too big bring down home value,,,Lije houses,,Better mix in suburbs,1,,2,,9,1,,2,110000,NA,4,1,3,1,NA,1,NA,NA,1967,2,L1E,35,35023,3518017,1,Durham,Clarington,MU,610.8417,101427,166.04465608683887,1
2022-05-19T15:28:15Z,2022-05-19T15:36:39Z,100,503,1,2022-05-19T15:36:39Z,anonymous,EN,1,3,3,Jobs and education,0,0,1,4,,2,4,,NA,,NA,,NA,,1,1,NA,NA,NA,NA,NA,,NA,22,10,55,7,16,23,28,4,4,4,4,4,4,4,3,3,3,3,2,3,3,3,3,2,4,,2,2,4,2,,2,1000,2,11,9,5,2,1,1,4,5,5,5,2,3,5,8,2,6,4,6,6,4,2,6,4,5,4,7,5,25,50,25,50,75,5,6,5,5,4,6,There isnt enough room anymore in the neighborhood,,,,There isnt enough room anymore in the neighborhood,,There isnt enough room anymore in the neighborhood,,There isnt enough room anymore in the neighborhood,,,,5,,1,,5,1,,1,55000,NA,6,2,1,6,1,NA,NA,NA,NA,1,M1E,35,35097,3520005,1,Scarborough--Rouge Park,Toronto,C,631.0983,2794356,4427.766641108049,1
2022-05-19T15:24:52Z,2022-05-19T15:33:59Z,100,546,1,2022-05-19T15:33:59Z,anonymous,EN,1,2,2,affordable housing,5,5,1,2,,1,2,,NA,,NA,,NA,,1,NA,NA,1,NA,NA,NA,,0,84,0,0,81,0,20,19,3,3,3,3,3,3,3,3,3,2,3,2,3,2,2,2,2,3,,2,1,2,1,,2,750,2,11,9,8,2,2,2,8,10,7,6,8,6,1,8,8,8,7,8,8,7,8,3,8,9,8,6,9,25,50,50,50,75,7,7,7,7,7,7,,affordable rental,,affordale rental,,affordable housing,,,,for families,,for families,2,,1,,7,1,,1,120000,NA,1,1,2,5,NA,NA,1,NA,1956,1,N7M,35,35017,3536020,1,Chatham-Kent--Leamington,Chatham-Kent,MU,2451.9038,103988,42.411125591468966,1
2022-05-19T14:48:26Z,2022-05-19T15:03:33Z,100,907,1,2022-05-19T15:03:33Z,anonymous,EN,1,2,2,We need best government for restore economy.,8,9,1,2,,1,2,,NA,,NA,,NA,,NA,NA,1,NA,NA,NA,NA,,40,93,16,12,95,37,24,17,3,1,4,3,2,3,3,2,2,2,3,2,3,2,1,1,1,3,,2,NA,2,1,,2,700,2,11,9,7,5,3,1,11,10,3,10,7,4,9,6,10,10,9,10,11,7,11,9,10,12,11,11,8,75,75,25,75,75,11,10,8,12,10,9,,t iseconomical way.,,It is economical way,,It us convenient for people.,,,,Lot of people with average income like this.,,Same like for detached house.,1,,1,,11,4,,1,53000,NA,1,1,2,6,1,NA,NA,NA,1938,1,K1T,35,35077,3506008,1,Ottawa South,Ottawa,CV,2788.1967,1017449,364.91292023980947,1
2022-05-19T14:53:05Z,2022-05-19T15:04:25Z,100,679,1,2022-05-19T15:04:25Z,anonymous,EN,1,2,2,Childcare,1,1,2,NA,,4,NA,,NA,,NA,,NA,,NA,NA,NA,NA,NA,NA,1,,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2,2,2,2,2,2,3,3,3,3,6,,NA,2,5,2,,NA,NA,2,4,1,1,1,2,1,4,3,4,2,3,3,2,9,4,9,8,10,5,6,4,4,5,5,6,4,6,50,100,25,100,50,5,4,4,5,4,3,Nothing,,Nothing,,Nothing,,Nothing,,Nothing,,Nothing,,6,,2,,5,6,,1,1000,NA,6,2,1,1,NA,NA,NA,1,2001,2,L5B,35,35059,3521005,1,Mississauga East--Cooksville,Mississauga,CY,292.7442,717961,2452.519981608517,1
2022-05-26T11:03:48Z,2022-05-26T11:12:45Z,100,536,1,2022-05-26T11:12:45Z,anonymous,EN,1,2,2,Supportive resources,0,NA,1,3,,1,1,,NA,,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,2,4,6,,NA,2,2,3,,2,NA,2,1,1,1,1,1,1,1,2,1,1,1,3,3,1,2,3,3,4,4,3,3,NA,NA,NA,NA,NA,11,100,NA,NA,NA,NA,7,7,6,6,5,5,,cause i prefer affordable and a well built house,,because its a big tower and i dont like it very much,,,,,because it needs improvement,,it needs improvement,,1,,2,,5,1,,NA,71000,NA,6,2,2,1,NA,NA,1,NA,NA,2,M9C,35,35027,3520005,1,Etobicoke Centre,Toronto,C,631.0983,2794356,4427.766641108049,1
2022-05-26T08:18:07Z,2022-05-26T08:23:51Z,100,343,1,2022-05-26T08:23:51Z,anonymous,EN,1,2,2,climate change,9,9,1,3,,5,NA,,NA,,1,,NA,,NA,1,NA,NA,NA,NA,NA,,82,47,71,60,48,50,52,62,1,1,1,1,1,3,2,3,3,2,3,3,3,2,2,2,3,2,,2,1,2,2,,2,2228,2,11,11,11,11,10,8,9,9,9,9,10,8,8,10,8,10,10,9,10,10,9,9,9,9,9,9,10,50,50,25,50,75,9,9,9,9,9,9,,I have no issues with it,,takes up less space,,takes up less space,,takes up less space,,it adds variety,,it adds variety,3,,2,,7,3,,1,132000,NA,1,1,2,6,NA,1,NA,NA,1963,2,K1K,35,35078,3506008,1,Ottawa--Vanier,Ottawa,CV,2788.1967,1017449,364.91292023980947,1
2022-05-26T10:08:44Z,2022-05-26T11:16:10Z,100,4046,1,2022-05-26T11:16:11Z,anonymous,EN,1,4,4,climate change,5,5,1,2,,2,2,,NA,,NA,,NA,,1,NA,NA,NA,NA,NA,NA,,21,30,59,77,49,33,35,72,1,2,4,3,1,3,2,2,3,2,3,2,2,4,4,4,3,4,,1,2,2,2,,2,2100,2,11,11,11,9,7,4,9,12,1,8,8,8,1,9,12,8,11,11,12,11,11,1,1,8,1,8,11,0,75,100,100,100,11,11,11,11,11,11,,I wish surveys would actually let me answer as I wish and not just from a slide rule.,,"The easiest way to eliminate the housing crisis AND address the climate change issue,",,Is buy the government making the difficult but necessary to mandate the birthrate.,,"There are just too many people in the world. Limiting family size to just one child per adult,",,is going to become necessary so might as well start getting people used to the idea now.,,Less people in the world means more housing is available and less people creating pollution.,2,,2,,6,1,,1,160000,NA,2,2,2,6,1,NA,NA,NA,1973,2,L5R,35,35062,3521005,1,Mississauga--Malton,Mississauga,CY,292.7442,717961,2452.519981608517,1
2022-05-26T07:47:11Z,2022-05-26T08:03:48Z,100,996,1,2022-05-26T08:03:49Z,anonymous,EN,1,2,2,Seniors issues.,4,6,1,1,,2,3,,NA,,NA,,NA,,NA,NA,NA,NA,NA,NA,1,,31,58,72,NA,65,NA,75,NA,2,2,2,2,2,2,2,2,3,2,2,2,3,2,2,2,1,6,,NA,1,2,3,,2,500,2,6,1,1,1,1,1,11,6,6,6,6,12,12,11,11,9,8,11,12,11,12,12,12,12,8,12,11,50,50,50,75,75,8,7,10,9,11,11,,I think they provide a mid ground.,,Some will be necessary to accomadate the increased population.,,I think they have a better look.,,Same as the 6 story.,,Everyone should have a chance to own one.,,As a way to afford to purchase.,1,,1,,9,4,,2,24000,NA,3,1,1,3,NA,NA,1,NA,1956,1,P6B,35,35092,3557061,1,Sault Ste. Marie,Sault Ste. Marie,CY,221.9912,72051,324.56691976979266,1
2022-05-26T10:04:27Z,2022-05-26T10:11:17Z,100,410,1,2022-05-26T10:11:17Z,anonymous,EN,1,2,2,I’m not too sure,3,2,2,NA,,3,NA,,6,,NA,,7,,1,NA,NA,NA,NA,NA,NA,,26,50,48,37,NA,NA,NA,NA,3,3,3,3,3,3,3,2,2,2,2,2,3,1,1,1,2,6,,NA,2,1,3,,2,NA,1,4,3,2,1,1,1,6,6,6,6,6,6,7,6,6,6,5,6,5,6,3,3,7,4,5,6,4,25,0,0,50,50,6,6,6,6,6,6,,,,,,,,,,,,,6,,1,,7,2,,2,100000,NA,6,2,4,6,NA,NA,1,NA,2002,1,K0K,35,35039,3512026,2,Hastings--Lennox and Addington,Centre Hastings,MU,222.791,4801,21.549344452872873,1
2022-05-26T08:24:11Z,2022-05-26T08:33:57Z,100,586,1,2022-05-26T08:33:57Z,anonymous,EN,1,1,1,Inflation and taxes,7,7,1,1,,1,1,,NA,,NA,,NA,,NA,1,NA,NA,NA,NA,NA,,73,67,72,61,68,74,71,63,1,3,4,1,2,2,1,2,3,2,3,2,3,2,2,2,2,1,,2,2,3,1,,2,250,2,8,8,8,8,7,5,8,10,7,7,7,8,10,8,9,9,9,10,9,9,8,7,8,9,8,8,8,75,25,75,75,75,7,5,5,4,11,10,,Would not take away neighborhood feel,Too tall andcwould oppose this in my neighborhood,,My neighbourhood is mostly single dwellings,,Obstruct views,,,Keep neighborhood looking similar,,Semi detached are ok in my neighborhood...no obstruction of view,1,,2,,7,4,,1,110000,NA,1,2,2,4,NA,NA,1,NA,1958,2,L5A,35,35059,3521005,1,Mississauga East--Cooksville,Mississauga,CY,292.7442,717961,2452.519981608517,1
2022-05-26T11:00:12Z,2022-05-26T11:11:23Z,100,671,1,2022-05-26T11:11:24Z,anonymous,EN,1,3,3,Housing crisis,7,8,1,1,,1,2,,NA,,NA,,NA,,NA,NA,1,1,NA,NA,NA,,27,28,0,0,25,6,NA,8,1,1,4,3,3,3,3,2,1,1,2,2,3,4,3,3,3,3,,3,2,2,2,,2,800,1,11,7,4,2,1,1,6,4,7,10,7,5,8,11,8,11,11,11,11,11,11,11,11,11,11,11,11,50,NA,50,NA,NA,11,11,11,11,11,11,,Need places to live,,Need places to live,,Need places to live,,Need places to live,,Need places to live,,Need places to live,6,,1,,9,1,,2,75000,NA,2,2,2,1,NA,NA,1,NA,1996,1,N1G,35,35032,3523008,1,Guelph,Guelph,CY,87.4266,143740,1644.122040660394,1
2022-05-26T07:43:29Z,2022-05-26T07:59:57Z,100,987,1,2022-05-26T07:59:58Z,anonymous,EN,1,2,2,No one is talking about climate change,4,3,1,1,,2,1,,NA,,NA,,NA,,NA,NA,1,NA,NA,NA,NA,,57,38,28,31,42,12,10,13,2,1,4,1,2,3,1,3,3,3,3,1,3,3,2,3,2,1,,2,2,3,2,,2,500,3,5,4,4,2,2,1,5,5,5,8,4,6,10,6,5,9,5,6,9,9,5,6,3,2,3,NA,3,100,75,25,25,75,10,11,8,11,8,4,,Takes up less space and not too high up,,More people could live there and its takes up less space,,Again doesn't take up space but it would be expensive,,Same answer as before,,More space i guess,Those houses are veryyyy small,,1,,2,,6,1,,1,19000,NA,6,1,3,2,1,NA,NA,NA,2000,2,M4N,35,35021,3520005,1,Don Valley West,Toronto,C,631.0983,2794356,4427.766641108049,1
2022-05-19T14:55:09Z,2022-05-19T15:11:29Z,100,980,1,2022-05-19T15:11:30Z,anonymous,EN,1,2,2,Lower taxes,2,4,2,NA,,2,2,,NA,,NA,,NA,,1,NA,1,NA,NA,NA,NA,,19,74,3,13,83,14,0,NA,3,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,3,,2,2,2,2,,2,1500,2,11,11,8,4,2,2,6,6,6,6,5,6,7,6,6,6,7,5,7,7,8,6,7,8,8,8,7,75,25,50,75,50,5,4,4,3,7,5,Too large out of place,,Too large out of place,,Too large out of place,,Too large out of place,,,Fits in,Does not fit,,2,,1,,6,3,,2,58000,NA,6,2,3,6,NA,NA,1,NA,1967,1,L1T,35,35001,3518005,1,Ajax,Ajax,T,66.6437,126666,1900.6447721239967,1
2022-05-26T08:51:37Z,2022-05-26T09:02:30Z,100,653,1,2022-05-26T09:02:31Z,anonymous,EN,1,2,2,Transit,7,8,1,2,,2,6,,NA,,NA,,2,,NA,NA,1,1,NA,NA,NA,,63,65,NA,NA,64,34,29,NA,2,3,3,1,2,3,1,2,3,3,3,2,3,2,2,2,2,3,,3,2,2,1,,1,3000,2,11,11,11,11,11,11,6,9,3,4,4,5,5,6,2,5,4,7,5,4,10,5,5,7,7,11,11,75,75,25,25,75,5,1,7,7,11,11,Already a lot of buildings,,Already alot of buildings,,,,,,,,,,6,,2,,10,1,,2,125000,NA,1,2,2,1,NA,NA,NA,1,1994,2,L6A,35,35043,3519028,1,King--Vaughan,Vaughan,CY,272.4441,323103,1185.9423639564961,1
2022-05-20T18:04:43Z,2022-05-20T18:32:49Z,100,1685,1,2022-05-20T18:32:49Z,anonymous,EN,1,2,2,Housing for seniors,9,10,1,3,,2,4,,NA,,NA,,NA,,NA,NA,NA,NA,NA,NA,1,,64,64,68,81,87,74,45,85,3,1,4,4,3,1,4,3,3,3,3,2,3,2,1,1,1,6,,NA,1,1,2,,1,1600,3,11,11,9,8,5,4,9,11,8,10,8,8,12,10,10,9,9,9,11,9,11,7,2,11,11,11,11,50,100,50,100,50,11,2,11,2,11,11,,The availability of land is no longer a restriction,Our community presently has no high rise buildings and itwould be a challenge to serve wel the,,,Again the land would be easier to acquire,Services such as fire protection would be nearly impossible to supply,,,It is what is already there,,better ergonomics,2,,1,,9,4,,1,99000,NA,2,1,2,4,1,NA,NA,NA,1951,1,P6A,35,35092,3557061,1,Sault Ste. Marie,Sault Ste. Marie,CY,221.9912,72051,324.56691976979266,1
2022-05-26T07:34:35Z,2022-05-26T07:44:05Z,100,570,1,2022-05-26T07:44:05Z,anonymous,EN,1,3,3,FOOD INFLATION,8,7,1,3,,2,2,,NA,,NA,,NA,,1,NA,NA,1,NA,NA,NA,,40,74,56,11,72,53,62,49,3,3,4,3,1,3,3,2,2,2,3,2,2,3,2,2,2,2,,2,1,2,1,,1,800,2,10,9,8,7,6,5,10,8,8,8,7,8,8,12,9,7,9,11,9,10,10,9,11,9,10,11,8,75,100,50,100,75,8,5,8,5,10,9,,NOT TOO OBTSTRUCTIVE,TOO OBSTRUCTIVE AND HIGHER PEOPLE DENSITY,,,GOOD SIZE AND NOT TOO OBSTRUCIVE,TOO TALL AND TOO MUCH PEOPLE DENSITY,,,MORE AFFORDABLE,,BETTER USE O FLAND,1,,1,,7,1,,1,149,NA,6,2,3,3,NA,NA,1,NA,1957,1,M6M,35,35120,3520005,1,York South--Weston,Toronto,C,631.0983,2794356,4427.766641108049,1
